post_id,thread_id,order,true_primary,true_secondary,pred_primary,pred_secondary
cad_24446,1060,"1060, 19, 02, 02, 01, 01",CounterSpeech,CounterSpeech / identity-directed,CounterSpeech,NA
cad_24252,1060,"1060, 10, 04, 01, 01, 01",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_15764,1060,"1060, 33, 01, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_24242,1060,"1060, 33, 01, 02, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_15877,1060,"1060, 13, 02, 01, 03, 01",Neutral,"""NA""",Neutral,NA
cad_16650,1060,"1060, 10, 03, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_16206,1060,"1060, 04, 01, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_15821,1060,"1060, 11, 04, 01, 01, 01",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_15815,1060,"1060, 19, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16011,1060,"1060, 20, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15809,1060,"1060, 33, 01, 02, 01, 02",Neutral,"""NA""",Neutral,NA
cad_16435,1060,"1060, 10, 02, 02, 01, 02",Neutral,"""NA""",Neutral,NA
cad_15799,1060,"1060, 02, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15780,1060,"1060, 04, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15939,1060,"1060, 20, 01, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_15778,1060,"1060, 10, 03, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15793,1060,"1060, 10, 02, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_24447,1060,"1060, 19, 02, 02, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_15859,1060,"1060, 11, 04, 01, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_24448,1060,"1060, 19, 02, 02, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_15876,1060,"1060, 04, 04, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_24273,1060,"1060, 13, 02, 01, 03, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_16651,1060,"1060, 10, 03, 03, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_16649,1060,"1060, 04, 04, 02, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_15765,1060,"1060, 33, 01, 01, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16652,1060,"1060, 19, 01, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15748,1060,"1060, 04, 04, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15760,1060,"1060, 04, 04, 01, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_24248,1060,"1060, 10, 03, 03, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_15762,1060,"1060, 33, 01, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15773,1060,"1060, 33, 01, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15732,1060,"1060, 10, 03, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26992,1060,1060-title,Neutral,"""NA""",Neutral,NA
cad_15978,1071,"1071, 02",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_15979,1071,"1071, 03",Neutral,"""NA""",Neutral,NA
cad_15980,1071,"1071, 04",Neutral,"""NA""",Neutral,NA
cad_24331,1071,"1071, 14",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_16080,1071,"1071, 13",Neutral,"""NA""",Neutral,NA
cad_15985,1071,"1071, 05",Neutral,"""NA""",Neutral,NA
cad_16039,1071,"1071, 11",Neutral,"""NA""",Neutral,NA
cad_16016,1071,"1071, 10",Neutral,"""NA""",Neutral,NA
cad_16046,1071,"1071, 12",Neutral,"""NA""",Neutral,NA
cad_15997,1071,"1071, 09",Neutral,"""NA""",Neutral,NA
cad_15991,1071,"1071, 06",Neutral,"""NA""",Neutral,NA
cad_15992,1071,"1071, 07",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,PersonDirectedAbuse,NA
cad_15993,1071,"1071, 08",Neutral,"""NA""",Neutral,NA
cad_16051,1071,"1071, 12, 01",Neutral,"""NA""",Neutral,NA
cad_16050,1071,"1071, 15, 02",Neutral,"""NA""",Neutral,NA
cad_16014,1071,"1071, 09, 01",Neutral,"""NA""",Neutral,NA
cad_16047,1071,"1071, 09, 02",Neutral,"""NA""",Neutral,NA
cad_24314,1071,"1071, 02, 02",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,PersonDirectedAbuse,NA
cad_16025,1071,"1071, 06, 03",Neutral,"""NA""",Neutral,NA
cad_16012,1071,"1071, 03, 03",Neutral,"""NA""",Neutral,NA
cad_16053,1071,"1071, 04, 01",Neutral,"""NA""",Neutral,NA
cad_15998,1071,"1071, 06, 01",Neutral,"""NA""",Neutral,NA
cad_24292,1071,"1071, 07, 02",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_16000,1071,"1071, 15, 01",Neutral,"""NA""",Neutral,NA
cad_24293,1071,"1071, 07, 02",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_15996,1071,"1071, 07, 01",Neutral,"""NA""",Neutral,NA
cad_16063,1071,"1071, 05, 02",Neutral,"""NA""",Neutral,NA
cad_15988,1071,"1071, 03, 02",Neutral,"""NA""",Neutral,NA
cad_16074,1071,"1071, 02, 03",Neutral,"""NA""",Neutral,NA
cad_15982,1071,"1071, 02, 01",Neutral,"""NA""",Neutral,NA
cad_15981,1071,"1071, 03, 01",Neutral,"""NA""",Neutral,NA
cad_16002,1071,"1071, 06, 02",Neutral,"""NA""",Neutral,NA
cad_16021,1071,"1071, 05, 01",Neutral,"""NA""",Neutral,NA
cad_16052,1071,"1071, 09, 01, 02",Neutral,"""NA""",Neutral,NA
cad_24289,1071,"1071, 07, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_16068,1071,"1071, 03, 02, 03",Neutral,"""NA""",Neutral,NA
cad_16078,1071,"1071, 04, 01, 01",Neutral,"""NA""",Neutral,NA
cad_24295,1071,"1071, 07, 02, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_16020,1071,"1071, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15983,1071,"1071, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15989,1071,"1071, 03, 02, 01",Neutral,"""NA""",Neutral,NA
cad_24316,1071,"1071, 12, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_16022,1071,"1071, 09, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_16001,1071,"1071, 06, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16008,1071,"1071, 06, 02, 01",Neutral,"""NA""",Neutral,NA
cad_16010,1071,"1071, 03, 02, 02",Neutral,"""NA""",Neutral,NA
cad_16108,1071,"1071, 05, 02, 02",Neutral,"""NA""",Neutral,NA
cad_16015,1071,"1071, 03, 03, 01",Neutral,"""NA""",Neutral,NA
cad_16106,1071,"1071, 05, 02, 01",Neutral,"""NA""",Neutral,NA
cad_24294,1071,"1071, 07, 02, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_24313,1071,"1071, 06, 01, 02",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_16009,1071,"1071, 15, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16110,1071,"1071, 07, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_16024,1071,"1071, 09, 01, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_16079,1071,"1071, 04, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15986,1071,"1071, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_24330,1071,"1071, 07, 02, 01, 02",Neutral,"""NA""",Neutral,NA
cad_15990,1071,"1071, 03, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16027,1071,"1071, 07, 02, 01, 01",Neutral,"""NA""",PersonDirectedAbuse,NA
cad_16059,1071,"1071, 12, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16017,1071,"1071, 03, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16056,1071,"1071, 09, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_16003,1071,"1071, 02, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_16067,1071,"1071, 02, 01, 01, 03",Neutral,"""NA""",Neutral,NA
cad_24291,1071,"1071, 07, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_16158,1071,"1071, 04, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_24290,1071,"1071, 02, 01, 01, 02, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_16032,1071,"1071, 07, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16072,1071,"1071, 02, 01, 01, 03, 01",Neutral,"""NA""",Neutral,NA
cad_15987,1071,"1071, 02, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_15994,1071,"1071, 03, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16060,1071,"1071, 12, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16018,1071,"1071, 03, 03, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16057,1071,"1071, 09, 01, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16006,1071,"1071, 02, 01, 01, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16013,1071,"1071, 03, 02, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16019,1071,"1071, 03, 03, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16023,1071,"1071, 02, 01, 01, 02, 01, 02",Neutral,"""NA""",Neutral,NA
cad_16058,1071,"1071, 09, 01, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16061,1071,"1071, 12, 01, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_24288,1071,"1071, 02, 01, 01, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_16160,1071,"1071, 04, 01, 01, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_16159,1071,"1071, 04, 01, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16090,1071,"1071, 07, 02, 01, 01, 01, 01",Neutral,"""NA""",PersonDirectedAbuse,NA
cad_27003,1071,1071-title,Neutral,"""NA""",Neutral,NA
cad_16100,1075,"1075, 02",Neutral,"""NA""",Neutral,NA
cad_16101,1075,"1075, 03",Neutral,"""NA""",Neutral,NA
cad_16104,1075,"1075, 04",Neutral,"""NA""",PersonDirectedAbuse,NA
cad_16103,1075,"1075, 03, 01",Neutral,"""NA""",Neutral,NA
cad_24332,1075,"1075, 04, 01",CounterSpeech,CounterSpeech / person-directed,Neutral,NA
cad_16107,1075,"1075, 04, 01, 01",Neutral,"""NA""",Neutral,NA
cad_27007,1075,1075-title,Neutral,"""NA""",Neutral,NA
cad_16112,1079,"1079, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_16113,1079,"1079, 02",Neutral,"""NA""",Neutral,NA
cad_16114,1079,"1079, 04",Neutral,"""NA""",Neutral,NA
cad_24344,1079,"1079, 07",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_16125,1079,"1079, 05",Neutral,"""NA""",Neutral,NA
cad_24333,1079,"1079, 03",Slur,"""NA""",IdentityDirectedAbuse,NA
cad_16164,1079,"1079, 10",Neutral,"""NA""",Neutral,NA
cad_16132,1079,"1079, 06",Neutral,"""NA""",Neutral,NA
cad_16133,1079,"1079, 08",Neutral,"""NA""",Neutral,NA
cad_16148,1079,"1079, 09",Neutral,"""NA""",PersonDirectedAbuse,NA
cad_24450,1079,"1079, 02, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_24343,1079,"1079, 05, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_24342,1079,"1079, 05, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_24334,1079,"1079, 04, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_16155,1079,"1079, 06, 01",Neutral,"""NA""",Neutral,NA
cad_24451,1079,"1079, 02, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_16150,1079,"1079, 09, 01",Neutral,"""NA""",PersonDirectedAbuse,NA
cad_16142,1079,"1079, 08, 01",Neutral,"""NA""",Neutral,NA
cad_16129,1079,"1079, 05, 01",Neutral,"""NA""",Neutral,NA
cad_16115,1079,"1079, 03, 01",Neutral,"""NA""",Neutral,NA
cad_16120,1079,"1079, 03, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_16147,1079,"1079, 05, 02, 01",Neutral,"""NA""",Neutral,NA
cad_16116,1079,"1079, 04, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_16130,1079,"1079, 03, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_16127,1079,"1079, 03, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_24335,1079,"1079, 04, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_24336,1079,"1079, 04, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_24340,1079,"1079, 03, 01, 01, 03",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Slur,NA
cad_24341,1079,"1079, 03, 01, 01, 03",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_16117,1079,"1079, 04, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_24337,1079,"1079, 04, 01, 01, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_24338,1079,"1079, 04, 01, 01, 01, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,PersonDirectedAbuse,NA
cad_24339,1079,"1079, 04, 01, 01, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,PersonDirectedAbuse,NA
cad_16119,1079,"1079, 04, 01, 01, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_27431,1079,1079-title,IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_16138,1082,"1082, 02",Neutral,"""NA""",Neutral,NA
cad_16139,1082,"1082, 03",Neutral,"""NA""",Neutral,NA
cad_16141,1082,"1082, 04",Neutral,"""NA""",Neutral,NA
cad_16144,1082,"1082, 05",Neutral,"""NA""",Neutral,NA
cad_16151,1082,"1082, 06",Neutral,"""NA""",Neutral,NA
cad_24364,1082,"1082, 07",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_24346,1082,"1082, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_16140,1082,"1082, 02, 01",Neutral,"""NA""",Neutral,NA
cad_24350,1082,"1082, 06, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_24347,1082,"1082, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_24369,1082,"1082, 07, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_24348,1082,"1082, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_16229,1082,"1082, 02, 01, 02",Neutral,"""NA""",Neutral,NA
cad_16156,1082,"1082, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16196,1082,"1082, 01, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_16157,1082,"1082, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_24366,1082,"1082, 02, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Neutral,NA
cad_16263,1082,"1082, 02, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_16200,1082,"1082, 01, 01, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_24363,1082,"1082, 01, 01, 01, 02, 02",Neutral,"""NA""",Neutral,NA
cad_27432,1082,1082-title,IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_16231,1092,"1092, 03",Neutral,"""NA""",Neutral,NA
cad_16239,1092,"1092, 06",Neutral,"""NA""",Neutral,NA
cad_24381,1092,"1092, 04",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_24383,1092,"1092, 05",AffiliationDirectedAbuse,AffiliationDirectedAbuse / threatening language,IdentityDirectedAbuse,NA
cad_24386,1092,"1092, 05, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_27019,1092,1092-title,AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_16246,1096,"1096, 02",Neutral,"""NA""",Neutral,NA
cad_16251,1096,"1096, 03",Neutral,"""NA""",Neutral,NA
cad_27022,1096,1096-title,Neutral,"""NA""",Neutral,NA
cad_16248,1097,"1097, 02",Neutral,"""NA""",Neutral,NA
cad_16266,1097,"1097, 03",Neutral,"""NA""",Neutral,NA
cad_16273,1097,"1097, 04",Neutral,"""NA""",Neutral,NA
cad_16275,1097,"1097, 05",Neutral,"""NA""",Neutral,NA
cad_16276,1097,"1097, 06",Neutral,"""NA""",Neutral,NA
cad_16277,1097,"1097, 07",Neutral,"""NA""",Neutral,NA
cad_16420,1097,"1097, 08",Neutral,"""NA""",Neutral,NA
cad_16250,1097,"1097, 02, 01",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_16267,1097,"1097, 03, 01",Neutral,"""NA""",Neutral,NA
cad_16349,1097,"1097, 06, 01",Neutral,"""NA""",Neutral,NA
cad_16268,1097,"1097, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16274,1097,"1097, 03, 01, 02",Neutral,"""NA""",Neutral,NA
cad_16270,1097,"1097, 03, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16286,1097,"1097, 03, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_27023,1097,1097-title,Neutral,"""NA""",Neutral,NA
cad_16436,1110,"1110, 03",Neutral,"""NA""",Neutral,NA
cad_16437,1110,"1110, 04",Neutral,"""NA""",Neutral,NA
cad_24464,1110,"1110, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_27034,1110,1110-title,Neutral,"""NA""",PersonDirectedAbuse,NA
cad_16439,1113,"1113, 01",Neutral,"""NA""",Neutral,NA
cad_16460,1113,"1113, 04",Neutral,"""NA""",Neutral,NA
cad_16642,1113,"1113, 06",Neutral,"""NA""",Neutral,NA
cad_24471,1113,"1113, 03",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Neutral,NA
cad_24521,1113,"1113, 05",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_24522,1113,"1113, 05",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_24523,1113,"1113, 05",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_26020,1113,"1113, 02",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_16440,1113,"1113, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16441,1113,"1113, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_16442,1113,"1113, 01, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_24469,1113,"1113, 01, 01, 01, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_16466,1113,"1113, 01, 01, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_27490,1113,1113-title,IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_16446,1115,"1115, 03",Neutral,"""NA""",Neutral,NA
cad_24482,1115,"1115, 13",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_24481,1115,"1115, 13",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_16581,1115,"1115, 24",Neutral,"""NA""",Neutral,NA
cad_24479,1115,"1115, 13",IdentityDirectedAbuse,IdentityDirectedAbuse / dehumanization,IdentityDirectedAbuse,NA
cad_24478,1115,"1115, 13",IdentityDirectedAbuse,IdentityDirectedAbuse / dehumanization,IdentityDirectedAbuse,NA
cad_16513,1115,"1115, 16",Neutral,"""NA""",Neutral,NA
cad_24477,1115,"1115, 13",IdentityDirectedAbuse,IdentityDirectedAbuse / dehumanization,IdentityDirectedAbuse,NA
cad_24476,1115,"1115, 13",IdentityDirectedAbuse,IdentityDirectedAbuse / dehumanization,IdentityDirectedAbuse,NA
cad_16518,1115,"1115, 17",Neutral,"""NA""",Neutral,NA
cad_16520,1115,"1115, 18",Neutral,"""NA""",Neutral,NA
cad_16521,1115,"1115, 19",Neutral,"""NA""",Neutral,NA
cad_24475,1115,"1115, 13",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_16523,1115,"1115, 20",Neutral,"""NA""",Neutral,NA
cad_24472,1115,"1115, 07",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Neutral,NA
cad_24470,1115,"1115, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_16657,1115,"1115, 27",Neutral,"""NA""",Neutral,NA
cad_16536,1115,"1115, 21",Neutral,"""NA""",Neutral,NA
cad_16541,1115,"1115, 22",Neutral,"""NA""",Neutral,NA
cad_16629,1115,"1115, 26",Neutral,"""NA""",Neutral,NA
cad_16564,1115,"1115, 23",Neutral,"""NA""",Neutral,NA
cad_16586,1115,"1115, 25",Neutral,"""NA""",Neutral,NA
cad_16496,1115,"1115, 15",Neutral,"""NA""",Neutral,NA
cad_24489,1115,"1115, 14",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_24480,1115,"1115, 13",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_16459,1115,"1115, 06",Neutral,"""NA""",Neutral,NA
cad_16470,1115,"1115, 09",Neutral,"""NA""",Neutral,NA
cad_16474,1115,"1115, 10",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_16476,1115,"1115, 11",Neutral,"""NA""",Neutral,NA
cad_16477,1115,"1115, 12",Neutral,"""NA""",Neutral,NA
cad_16467,1115,"1115, 08",Neutral,"""NA""",Neutral,NA
cad_16447,1115,"1115, 04",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_16448,1115,"1115, 05",Neutral,"""NA""",Neutral,NA
cad_16617,1115,"1115, 28, 04",Neutral,"""NA""",Neutral,NA
cad_16463,1115,"1115, 28, 01",Neutral,"""NA""",AffiliationDirectedAbuse,NA
cad_16571,1115,"1115, 20, 03",Neutral,"""NA""",Neutral,NA
cad_16461,1115,"1115, 03, 01",Neutral,"""NA""",Neutral,NA
cad_16688,1115,"1115, 04, 07",Neutral,"""NA""",Neutral,NA
cad_16662,1115,"1115, 04, 06",Neutral,"""NA""",Neutral,NA
cad_16530,1115,"1115, 04, 05",Neutral,"""NA""",Neutral,NA
cad_16532,1115,"1115, 02, 03",Neutral,"""NA""",Neutral,NA
cad_24530,1115,"1115, 20, 04",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_16535,1115,"1115, 02, 04",Neutral,"""NA""",Neutral,NA
cad_16656,1115,"1115, 26, 01",Neutral,"""NA""",Neutral,NA
cad_24538,1115,"1115, 20, 05",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_24525,1115,"1115, 03, 05",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_16545,1115,"1115, 03, 04",Neutral,"""NA""",Neutral,NA
cad_16558,1115,"1115, 15, 01",Neutral,"""NA""",Neutral,NA
cad_16634,1115,"1115, 17, 01",Neutral,"""NA""",Neutral,NA
cad_16550,1115,"1115, 20, 02",Neutral,"""NA""",Neutral,NA
cad_16450,1115,"1115, 05, 01",Neutral,"""NA""",Neutral,NA
cad_16552,1115,"1115, 16, 01",Neutral,"""NA""",Neutral,NA
cad_16628,1115,"1115, 23, 01",Neutral,"""NA""",Neutral,NA
cad_16557,1115,"1115, 06, 02",Neutral,"""NA""",Neutral,NA
cad_16543,1115,"1115, 20, 01",Neutral,"""NA""",Neutral,NA
cad_24503,1115,"1115, 02, 05",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_24499,1115,"1115, 29, 01",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_16497,1115,"1115, 14, 01",Neutral,"""NA""",Neutral,NA
cad_16495,1115,"1115, 06, 01",Neutral,"""NA""",Neutral,NA
cad_16494,1115,"1115, 07, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_24487,1115,"1115, 13, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_24486,1115,"1115, 13, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_16488,1115,"1115, 04, 03",Neutral,"""NA""",Neutral,NA
cad_16501,1115,"1115, 04, 04",Neutral,"""NA""",AffiliationDirectedAbuse,NA
cad_24485,1115,"1115, 13, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_24484,1115,"1115, 02, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_16475,1115,"1115, 03, 03",Neutral,"""NA""",Neutral,NA
